nm,INT
692.0,5706
692.1,5688
692.2,5671
692.3,5654
692.4,5636
692.5,5617
692.6,5602
692.7,5587
692.8,5567
692.9,5548
693.0,5529
693.1,5509
693.2,5489
693.3,5471
693.4,5455
693.5,5436
693.6,5417
693.7,5397
693.8,5378
693.9,5363
694.0,5348
694.1,5329
694.2,5311
694.3,5294
694.4,5278
694.5,5263
694.6,5250
694.7,5238
694.8,5224
694.9,5210
695.0,5195
695.1,5182
695.2,5169
695.3,5159
695.4,5150
695.5,5137
695.6,5125
695.7,5115
695.8,5105
695.9,5099
696.0,5094
696.1,5088
696.2,5082
696.3,5078
696.4,5074
696.5,5071
696.6,5071
696.7,5071
696.8,5069
696.9,5067
697.0,5064
697.1,5061
697.2,5057
697.3,5053
697.4,5052
697.5,5050
697.6,5046
697.7,5041
697.8,5036
697.9,5031
698.0,5026
698.1,5021
698.2,5017
698.3,5015
698.4,5014
698.5,5009
698.6,5004
698.7,4997
698.8,4991
698.9,4984
699.0,4976
699.1,4969
699.2,4961
699.3,4947
699.4,4932
699.5,4915
699.6,4898
699.7,4878
699.8,4861
699.9,4843
700.0,4821
700.1,4798
700.2,4777
700.3,4753
700.4,4732
700.5,4710
700.6,4690
700.7,4669
700.8,4644
700.9,4620
701.0,4596
701.1,4571
701.2,4548
701.3,4524
701.4,4503
701.5,4482
701.6,4456
701.7,4431
701.8,4408
701.9,4383
702.0,4360
702.1,4336
702.2,4315
702.3,4295
702.4,4271
702.5,4250
702.6,4230
702.7,4211
702.8,4194
702.9,4176
703.0,4161
703.1,4147
703.2,4130
703.3,4114
703.4,4099
703.5,4083
703.6,4069
703.7,4055
703.8,4044
703.9,4034
704.0,4024
704.1,4015
704.2,4009
704.3,4005
704.4,4001
